Id,Label,degree_centrality,in_degree_centrality,out_degree_centrality,eigenvector_centrality,clustering_coefficient,pagerank,betweenness_centrality,closeness_centrality,community,bridging_node
16332,tychotatitscheff,8.124356821751611e-05,0.00016248713643503222,0.0,3.225364108596914e-05,1.0,1.0837568760312473e-05,0.0,0.0,1068,1
16333,DhruvSharma292003,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,961,0
16334,tufosa,0.00037913665168174185,0.0005416237881167741,0.00021664951524670963,0.00036064078337626714,0.8222222222222222,2.1040855038769952e-05,2.1806601994558688e-07,0.37601037269993653,955,1
16335,AndrewBryson,5.416237881167741e-05,0.00010832475762335481,0.0,4.14583474086391e-05,1.0,9.486012396115864e-06,0.0,0.0,891,1
16336,metalshan,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,327,0
16337,Developer-Alexander,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,782,0
16338,MaddieLowe,5.416237881167741e-05,0.00010832475762335481,0.0,0.0003813394870842492,1.0,3.313712105744794e-05,0.0,0.0,891,0
16339,nattelog,0.00013540594702919352,5.416237881167741e-05,0.00021664951524670963,9.311327098510236e-06,1.0,9.41018975762208e-06,0.0,0.3516330426706568,327,1
16340,natew,5.416237881167741e-05,0.00010832475762335481,0.0,2.596491064894392e-05,1.0,8.929200086739143e-06,0.0,0.0,401,1
16341,budingts,2.7081189405838704e-05,5.416237881167741e-05,0.0,2.3426173662112622e-06,0.0,8.600740456998996e-06,0.0,0.0,327,0
16342,ddffx,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,605,0
16343,leoriviera,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,456,0
16344,jcsena,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,669,0
16345,anupam39,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,962,0
16346,jonjitsu,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.5562711343028455e-05,0.0,8.630847365105992e-06,0.0,0.0,327,0
16347,LeavesSky,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1068,0
16348,kid-wumeng,2.7081189405838704e-05,5.416237881167741e-05,0.0,4.959673401251467e-06,0.0,8.514817741312019e-06,0.0,0.0,1068,0
16349,valentinsa,2.7081189405838704e-05,5.416237881167741e-05,0.0,8.030451265130421e-08,0.0,8.40812361227026e-06,0.0,0.0,891,0
16350,badeball,0.00016248713643503222,0.00032497427287006444,0.0,4.790049619651068e-05,0.3333333333333333,2.7265585793710974e-05,0.0,0.0,782,1
16351,jarrodconnolly,0.00029789308346422574,0.00027081189405838704,0.00032497427287006444,6.487033641637453e-05,1.0,1.0267416295753154e-05,0.0,0.3732303732303732,327,1
16352,ErraticFox,5.416237881167741e-05,0.00010832475762335481,0.0,1.6969067852108558e-05,1.0,9.16985930630545e-06,0.0,0.0,1068,1
16353,victorgomes,0.00040621784108758055,0.00032497427287006444,0.00048746140930509667,6.082767960737866e-05,0.5,1.0124585994160021e-05,1.0214053350715045e-06,0.3599440145773365,891,1
16354,aryehb,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,669,0
16355,suiboli314,5.416237881167741e-05,0.00010832475762335481,0.0,7.147308921459738e-05,1.0,1.0108757430241212e-05,0.0,0.0,891,1
16356,blessingcharles,2.7081189405838704e-05,5.416237881167741e-05,0.0,4.959673401251467e-06,0.0,8.514817741312019e-06,0.0,0.0,1068,0
16357,3axap4eHko,8.124356821751611e-05,0.00016248713643503222,0.0,5.864008396594317e-06,0.6666666666666666,1.1034902479935753e-05,0.0,0.0,1068,0
16358,MariaEmma,0.00024373070465254833,0.00010832475762335481,0.00037913665168174185,0.00014382355184102373,1.0,1.0052413286760784e-05,0.0,0.38815321087854193,401,1
16359,sliftist,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,5.163958104058102e-06,0.0,8.373197072552333e-06,2.451325330255523e-09,0.3042206995067295,955,1
16360,dnswd,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.3462720690969135,1068,0
16361,ajcrites,0.00010832475762335481,0.00016248713643503222,5.416237881167741e-05,2.171894502103262e-05,1.0,1.0055349196934e-05,0.0,0.32784125075165366,1068,1
16362,saiHemak,0.00018956832584087093,5.416237881167741e-05,0.00032497427287006444,1.1865175276353032e-06,1.0,8.858765313539262e-06,0.0,0.3649654581481283,401,1
16363,jcormont,0.00010832475762335481,0.00021664951524670963,0.0,3.874801827240733e-05,0.5,1.671565269385048e-05,0.0,0.0,327,1
16364,ivan-vilches,8.124356821751611e-05,0.00016248713643503222,0.0,0.00019185124182015325,1.0,1.5591908590372573e-05,0.0,0.0,957,1
16365,maxswjeon,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.26834790140955983,891,0
16366,jibrail-idris,0.00016248713643503222,0.00032497427287006444,0.0,0.00014359447590595913,0.9333333333333333,1.822050321318876e-05,0.0,0.0,955,1
16367,kring,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.2501927242024889,669,0
16368,zbinlin,0.0006770297351459676,0.0008665980609868385,0.00048746140930509667,0.00039831484970470735,0.8916666666666667,2.1000815320414575e-05,6.064916498941158e-07,0.3775937058481314,327,1
16369,jacobp100,0.00018956832584087093,0.00032497427287006444,5.416237881167741e-05,2.5733515559482156e-05,0.3333333333333333,2.5523150503094545e-05,4.025772283907291e-05,0.26828596173529645,401,1
16370,dunxm,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.361333826689726e-07,0.0,8.4699685198892e-06,0.0,0.0,401,0
16371,lgwrld,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,669,0
16372,brycekahle,0.00043329903049341926,0.0007582733033634837,0.00010832475762335481,4.009968015603992e-05,0.13186813186813187,6.792369570850184e-05,0.00028388134790768453,0.3299922525663374,1068,1
16373,IR4N0nY,5.416237881167741e-05,0.00010832475762335481,0.0,2.727074643723958e-05,1.0,8.982494721183915e-06,0.0,0.0,1068,1
16374,robert-bitguild,5.416237881167741e-05,0.00010832475762335481,0.0,2.197279185050801e-05,1.0,8.918993992650172e-06,0.0,0.0,891,1
16375,ruxandrafed,0.00046038021989925796,0.00016248713643503222,0.0007582733033634837,3.538193162320246e-05,1.0,9.706865732539998e-06,0.0,0.39464921678200193,401,1
16376,MinusFour,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,963,0
16377,sairion,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,9.399628066140836e-06,0.0,8.47610432412288e-06,0.0,0.35998204051448646,669,0
16378,eecsreactive,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,401,0
16379,harishtejwani,0.00024373070465254833,0.00016248713643503222,0.00032497427287006444,0.0001479524180762162,1.0,1.0548635401442048e-05,0.0,0.38699602498580354,401,1
16380,GavinRay97,0.00018956832584087093,0.00037913665168174185,0.0,2.463456538025479e-05,0.5238095238095238,1.1648173115990238e-05,0.0,0.0,450,1
16381,Alynva,8.124356821751611e-05,0.0,0.00016248713643503222,0.0,1.0,8.123916811091856e-06,0.0,0.3573375976511299,891,1
16382,AquiTCD,0.00035205546227590315,0.00021664951524670963,0.00048746140930509667,3.8810695670376336e-05,0.9166666666666666,9.27197309116604e-06,0.0,0.3960482347813453,327,1
16383,lshanmug,0.00024373070465254833,0.00016248713643503222,0.00032497427287006444,6.220940902020102e-05,1.0,9.682855862231909e-06,2.044508760333521e-08,0.3748831068815666,401,1
16384,Sanskar-1singh,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,964,0
16385,pmarrapese,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,7.049721049605628e-06,0.0,8.388057445865125e-06,1.332094463105948e-06,1.0,669,0
16386,iserioton,2.7081189405838704e-05,5.416237881167741e-05,0.0,5.767788127255394e-06,0.0,8.418814763640875e-06,0.0,0.0,891,0
16387,rse,5.416237881167741e-05,0.00010832475762335481,0.0,4.428477432784878e-06,1.0,8.90124266354196e-06,0.0,0.0,401,1
16388,usahai,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,669,0
16389,iceycc,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,965,0
16390,takayama-lily,0.00018956832584087093,0.00027081189405838704,0.00010832475762335481,7.144555298053464e-05,1.0,1.1104474607394498e-05,0.0,0.36226876461832874,955,1
16391,GuYan-No1,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.2792207792207792,891,0
16392,MMhunter,8.124356821751611e-05,0.00010832475762335481,5.416237881167741e-05,8.383029895843013e-06,1.0,8.723279476815448e-06,0.0,0.3215760292556329,327,1
16393,orenz,5.416237881167741e-05,0.00010832475762335481,0.0,6.308582724081115e-05,0.0,1.8937678246917842e-05,0.0,0.0,891,1
16394,keywordnew,0.00035205546227590315,0.00027081189405838704,0.00043329903049341926,3.372923225577896e-05,1.0,1.1316641016539873e-05,0.0,0.3965436983591295,327,1
16395,ahwayakchih,0.00010832475762335481,5.416237881167741e-05,0.00016248713643503222,9.280719606260918e-07,0.16666666666666666,8.581859691115455e-06,1.0707966418479358e-07,0.332763671875,327,1
16396,Y3RmKHgp,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,966,0
16397,mudin3i,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,967,0
16398,jrmyio,0.00018956832584087093,0.00037913665168174185,0.0,0.00011094707681643217,0.19047619047619047,4.122140515510376e-05,0.0,0.0,891,1
16399,andrasq,0.0010290851974218708,0.0007582733033634837,0.0012998970914802578,0.00013467086751896642,0.36333333333333334,2.7238644021705166e-05,0.00011306957448698306,0.40484747675765587,669,1
16400,ovflowd,0.00376428532741158,0.00314141797107729,0.00438715268374587,0.0034418656383079257,0.2555431131019037,0.0001712269178219234,0.0003015753394489863,0.4339106074111804,891,1
16401,Ben-Waters,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.32710998056202156,1068,0
16402,milahu,8.124356821751611e-05,0.00010832475762335481,5.416237881167741e-05,1.151680736903907e-05,0.3333333333333333,8.774282190170783e-06,2.5065692798758506e-07,1.0,1068,1
16403,therebelrobot,0.00016248713643503222,0.00016248713643503222,0.00016248713643503222,2.1390078253130842e-06,0.5,2.5179754330099195e-05,7.998027926219177e-05,0.33488120684995454,1068,1
16404,mkinawy,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,1068,0
16405,lossycache,0.00046038021989925796,0.00021664951524670963,0.0007041109245518063,3.035275572744589e-05,0.8717948717948718,1.0281322468790753e-05,1.3935129512562804e-07,0.3955769677269561,401,1
16406,kau1992,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.5562711343028455e-05,0.0,8.630847365105992e-06,0.0,0.0,327,0
16407,kusti8,0.00013540594702919352,0.00027081189405838704,0.0,7.468160867283228e-05,0.6,1.750640330374154e-05,0.0,0.0,327,1
16408,flickz,0.00029789308346422574,0.00010832475762335481,0.00048746140930509667,1.5843617775248902e-05,1.0,8.751684698695526e-06,0.0,0.3818568947161988,401,1
16409,uwinkelvos,0.00021664951524670963,0.00037913665168174185,5.416237881167741e-05,4.785106492766678e-05,0.2857142857142857,1.828011641961798e-05,4.0068740475797144e-05,0.3287426738380647,955,1
16410,danielmapar,5.416237881167741e-05,0.00010832475762335481,0.0,2.6243266556420995e-06,1.0,8.941244191138326e-06,0.0,0.0,1068,0
16411,rdkgit,8.124356821751611e-05,0.00016248713643503222,0.0,5.097910025779958e-05,1.0,1.5514842565113478e-05,0.0,0.0,1068,1
16412,insightfuls,0.00043329903049341926,0.00043329903049341926,0.00043329903049341926,0.00017480725526185839,1.0,1.5896668832447994e-05,0.0,0.37728015057989867,327,1
16413,mavericken,0.00016248713643503222,0.00027081189405838704,5.416237881167741e-05,0.00012687986039483192,1.0,1.1778368992404338e-05,1.3576595115668078e-08,0.3061820469044838,891,1
16414,n370,0.00024373070465254833,0.00010832475762335481,0.00037913665168174185,4.042594861482216e-05,1.0,8.817149658827788e-06,0.0,0.3821031089680693,401,1
16415,yunseyeong,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,891,0
16416,ravitejavinnakota,0.00010832475762335481,0.00021664951524670963,0.0,2.134235795098589e-05,0.8333333333333334,9.735393482928809e-06,0.0,0.0,401,1
16417,binkienoluv,0.0,0.0,0.0,0.0,0.0,8.123916811091856e-06,0.0,0.0,968,0
16418,tsoome,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,9.518970777237342e-07,0.0,8.354660595219199e-06,0.0,0.30779305828421744,891,0
16419,shilomagen,0.00018956832584087093,0.00010832475762335481,0.00027081189405838704,2.62503915662867e-06,1.0,8.71121354254379e-06,0.0,0.35483703009476203,327,1
16420,necrose99,8.124356821751611e-05,0.00016248713643503222,0.0,1.7018794191900333e-05,1.0,9.625157570122669e-06,0.0,0.0,1068,1
16421,alexgorunescu97,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,782,0
16422,hursittarcan,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.173282545482521e-05,0.0,8.37178834932417e-06,0.0,0.33829734425415736,891,0
16423,vincent-herlemont,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,669,0
16424,jaydenseric,0.0009749228186101933,0.0013540594702919353,0.0005957861669284515,0.000626650060750074,0.46236559139784944,7.623928484843924e-05,0.00014168593253937947,0.3598014888337469,891,1
16425,herschel666,0.00016248713643503222,0.00010832475762335481,0.00021664951524670963,2.02450149098169e-05,1.0,8.871828748558755e-06,0.0,0.3662698519334641,401,1
16426,jirapast,2.7081189405838704e-05,5.416237881167741e-05,0.0,1.5562711343028455e-05,0.0,8.630847365105992e-06,0.0,0.0,327,0
16427,ykyz,0.00027081189405838704,0.00010832475762335481,0.00043329903049341926,2.0988236742101918e-05,0.8928571428571429,8.857818325980389e-06,0.0,0.36998832758761097,401,1
16428,huan,5.416237881167741e-05,0.00010832475762335481,0.0,1.530611782262933e-05,1.0,9.55204985456656e-06,0.0,0.0,327,1
16429,nebkat,8.124356821751611e-05,0.00016248713643503222,0.0,1.522039166698602e-05,0.3333333333333333,1.5929855493609976e-05,0.0,0.0,782,1
16430,kwebble,0.00016248713643503222,0.00032497427287006444,0.0,0.00010089345218543121,1.0,1.2342984183643214e-05,0.0,0.0,782,1
16431,JureUrsic,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,8.838820332814054e-08,0.0,9.42834669660792e-06,0.0,0.30596210828768966,669,1
16432,Leslie-T-art,0.00016248713643503222,0.00016248713643503222,0.00016248713643503222,1.0427642258509729e-05,1.0,8.80333678149784e-06,0.0,0.3407755581668625,891,1
16433,manilson,0.00040621784108758055,0.00027081189405838704,0.0005416237881167741,9.561395287122884e-05,1.0,1.1416692136123507e-05,0.0,0.39786327281218986,401,1
16434,matt-blanchette,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,450,1
16435,zerhacken,0.00016248713643503222,0.00016248713643503222,0.00016248713643503222,3.3712899221598113e-06,1.0,8.85791746655784e-06,0.0,0.33544989171096673,1024,1
16436,davesters,0.00029789308346422574,0.00010832475762335481,0.00048746140930509667,0.00010341873070210926,0.8611111111111112,9.693042004801508e-06,0.0,0.3845285786830672,401,1
16437,jaybrownlee,0.00037913665168174185,0.00032497427287006444,0.00043329903049341926,7.825642203620059e-05,0.9642857142857143,1.1057224769063805e-05,4.193217778978348e-08,0.37805453082961193,327,1
16438,vatsal2210,2.7081189405838704e-05,5.416237881167741e-05,0.0,7.049721049605628e-06,0.0,8.388057445865125e-06,0.0,0.0,669,0
16439,glaubitz,0.00018956832584087093,0.00027081189405838704,0.00010832475762335481,4.4714872893269804e-05,0.26666666666666666,1.347111134477017e-05,1.443078147119721e-08,0.2824987564251368,891,1
16440,ert78gb,8.124356821751611e-05,0.00010832475762335481,5.416237881167741e-05,6.194319804218783e-06,1.0,9.272436365194492e-06,0.0,0.31777487643383384,782,1
16441,dfabulich,0.0024643882359313223,0.0022206575312787736,0.0027081189405838706,0.0014758085733807718,0.5233785822021116,0.00014139041468510735,0.00036252319372492007,0.45676943699731903,401,1
16442,GypsyS44,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.3483694540993662,327,0
16443,alexcastillo,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,669,1
16444,mik01aj,0.00013540594702919352,0.00021664951524670963,5.416237881167741e-05,4.67922886521175e-05,1.0,1.7625765236841207e-05,0.0,0.29573217036603094,1068,1
16445,huge818,8.124356821751611e-05,0.00016248713643503222,0.0,2.6108836550068348e-05,0.3333333333333333,1.2759904290345864e-05,0.0,0.0,669,1
16446,Deep-Six,0.00027081189405838704,0.00021664951524670963,0.00032497427287006444,3.3193151501741666e-05,1.0,9.15772755790289e-06,0.0,0.3746152154793316,401,1
16447,pworkpop,0.00010832475762335481,0.00016248713643503222,5.416237881167741e-05,3.0382991769720268e-05,0.6666666666666666,9.473370620882189e-06,1.9487158679740034e-08,0.2886427648715614,327,1
16448,pidgeonman,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,327,0
16449,prettydiff,0.0016519525537561609,0.001733196121973677,0.001570708985538645,0.0008326930350447426,0.3266888150609081,9.061981423060875e-05,0.00030974634321604246,0.42219055879073225,1068,1
16450,brunogrcsada,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,1.091041399072308e-05,0.0,8.452044922027186e-06,0.0,0.3262716935966487,891,0
16451,no1melman,5.416237881167741e-05,0.00010832475762335481,0.0,6.780482427315683e-07,0.0,1.1841800739184713e-05,0.0,0.0,1068,1
16452,aldeed,0.00037913665168174185,0.00037913665168174185,0.00037913665168174185,5.0258279543229926e-05,0.75,1.820693404637036e-05,3.998663325767319e-05,0.3738548466728839,450,1
16453,thisisjungeun,0.00010832475762335481,0.00010832475762335481,0.00010832475762335481,1.7785990291420457e-05,1.0,8.785359197257622e-06,0.0,0.3529899256727009,782,1
16454,huhgawz,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.33544973544973544,891,0
16455,FishOrBear,0.00010832475762335481,0.00016248713643503222,5.416237881167741e-05,3.7267164946384575e-05,0.6666666666666666,9.238244451886334e-06,1.7511086968916664e-07,0.25745155075365495,244,1
16456,batrudinych,0.00021664951524670963,0.00021664951524670963,0.00021664951524670963,8.319177824019051e-05,1.0,1.021812349254734e-05,0.0,0.3636897297008832,891,1
16457,mbornath,0.00021664951524670963,0.00010832475762335481,0.00032497427287006444,2.6035587189113004e-05,1.0,8.52935646530397e-06,0.0,0.3726283558423096,401,1
16458,pecampelo,5.416237881167741e-05,5.416237881167741e-05,5.416237881167741e-05,7.603487953691713e-06,0.0,8.622105617392099e-06,2.206783878078534e-08,1.0,891,0
16459,jkryl,8.124356821751611e-05,0.00010832475762335481,5.416237881167741e-05,6.25746655088565e-05,0.3333333333333333,9.455141908660755e-06,1.4938215487865365e-07,0.2455280745050709,327,1
16460,dherman,0.00010832475762335481,0.00010832475762335481,0.00010832475762335481,4.693717831634976e-06,0.0,1.0844112284718874e-05,6.885320831255066e-08,0.32412251498145156,1068,1
16461,manisaiprasad,0.00021664951524670963,0.00016248713643503222,0.00027081189405838704,2.8144660833232838e-05,0.6,9.648780549316662e-06,1.9323965256404168e-07,0.3619801349126255,401,1
16462,JMLX42,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.32353080793696004,401,0
16463,sebiniemann,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,0.28413899485127053,891,0
16464,rusakovic,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,539,0
16465,skhaz,2.7081189405838704e-05,0.0,5.416237881167741e-05,0.0,0.0,8.123916811091856e-06,0.0,1.0,782,0
16466,Legogris,0.00013540594702919352,0.00010832475762335481,0.00016248713643503222,4.078476758167544e-05,0.3333333333333333,9.121283769541244e-06,3.023490891981812e-07,0.34888780812450404,327,1
